Time,Channel A
(ms),(V)

-37.62849300,4.30570400
-37.61849300,4.29837900
-37.60849300,4.28891800
-37.59849300,4.29197100
-37.58849300,4.28464600
-37.57849300,4.28968200
-37.56849300,4.27884800
-37.55849300,4.28968200
-37.54849300,4.28891800
-37.53849301,4.28891800
-37.52849301,4.25840000
-37.51849301,4.28968200
-37.50849301,4.30204200
-37.49849301,4.28312000
-37.48849301,4.29990500
-37.47849301,4.29044500
-37.46849301,4.30356700
-37.45849301,4.31882700
-37.44849301,4.28388300
-37.43849301,4.28022100
-37.42849301,4.28388300
-37.41849301,4.30570400
-37.40849301,4.29487000
-37.39849301,4.27594900
-37.38849301,4.28464600
-37.37849301,4.28312000
-37.36849301,4.33042400
-37.35849301,4.30066800
-37.34849301,4.29624300
-37.33849301,4.29624300
-37.32849301,4.28891800
-37.31849301,4.30127900
-37.30849301,4.29914200
-37.29849301,4.28678200
-37.28849301,4.28312000
-37.27849301,4.27442300
-37.26849301,4.27228600
-37.25849301,4.29914200
-37.24849301,4.30646700
-37.23849301,4.29990500
-37.22849301,4.25992600
-37.21849301,4.27808500
-37.20849301,4.28312000
-37.19849301,4.29837900
-37.18849301,4.28601900
-37.17849301,4.28540900
-37.16849301,4.27671100
-37.15849301,4.34125800
-37.14849302,4.27518600
-37.13849302,4.29487000
-37.12849302,4.28601900
-37.11849302,4.27884800
-37.10849302,4.29548000
-37.09849302,4.32172600
-37.08849302,4.27442300
-37.07849302,4.30570400
-37.06849302,4.28754500
-37.05849302,4.29410700
-37.04849302,4.28312000
-37.03849302,4.29914200
-37.02849302,4.28251000
-37.01849302,4.28678200
-37.00849302,4.29044500
-36.99849302,4.28891800
-36.98849302,4.28464600
-36.97849302,4.30127900
-36.96849302,4.29487000
-36.95849302,4.27594900
-36.94849302,4.26862400
-36.93849302,4.30356700
-36.92849302,4.28464600
-36.91849302,4.27884800
-36.90849302,4.29197100
-36.89849302,4.28678200
-36.88849302,4.31959000
-36.87849302,4.27732200
-36.86849302,4.29334400
-36.85849302,4.29990500
-36.84849302,4.28891800
-36.83849302,4.28968200
-36.82849302,4.28540900
-36.81849302,4.30066800
-36.80849302,4.28312000
-36.79849302,4.27884800
-36.78849302,4.29990500
-36.77849302,4.28312000
-36.76849302,4.28174700
-36.75849302,4.27076000
-36.74849303,4.30204200
-36.73849303,4.30646700
-36.72849303,4.30280400
-36.71849303,4.29197100
-36.70849303,4.29487000
-36.69849303,4.28251000
-36.68849303,4.30204200
-36.67849303,4.28022100
-36.66849303,4.29776900
-36.65849303,4.28678200
-36.64849303,4.30570400
-36.63849303,4.29624300
-36.62849303,4.29334400
-36.61849303,4.29197100
-36.60849303,4.27076000
-36.59849303,4.28464600
-36.58849303,4.28388300
-36.57849303,4.28022100
-36.56849303,4.29624300
-36.55849303,4.27152300
-36.54849303,4.28968200
-36.53849303,4.28174700
-36.52849303,4.30204200
-36.51849303,4.29410700
-36.50849303,4.29776900
-36.49849303,4.30356700
-36.48849303,4.29776900
-36.47849303,4.28891800
-36.46849303,4.28098400
-36.45849303,4.29334400
-36.44849303,4.27076000
-36.43849303,4.29197100
-36.42849303,4.27808500
-36.41849303,4.29410700
-36.40849303,4.29044500
-36.39849303,4.29990500
-36.38849303,4.28464600
-36.37849303,4.28830800
-36.36849303,4.30127900
-36.35849304,4.27015000
-36.34849304,4.28540900
-36.33849304,4.28754500
-36.32849304,4.28251000
-36.31849304,4.26358800
-36.30849304,4.27671100
-36.29849304,4.28251000
-36.28849304,4.29197100
-36.27849304,4.28968200
-36.26849304,4.28968200
-36.25849304,4.28754500
-36.24849304,4.28891800
-36.23849304,4.30066800
-36.22849304,4.29120800
-36.21849304,4.30646700
-36.20849304,4.30494100
-36.19849304,4.28678200
-36.18849304,4.29044500
-36.17849304,4.28098400
-36.16849304,4.28891800
-36.15849304,4.27732200
-36.14849304,4.31806400
-36.13849304,4.28830800
-36.12849304,4.28601900
-36.11849304,4.28754500
-36.10849304,4.28174700
-36.09849304,4.29990500
-36.08849304,4.29700600
-36.07849304,4.29197100
-36.06849304,4.28464600
-36.05849304,4.28388300
-36.04849304,4.29914200
-36.03849304,4.28540900
-36.02849304,4.31226500
-36.01849304,4.28968200
-36.00849304,4.31150200
-35.99849304,4.28754500
-35.98849304,4.27732200
-35.97849304,4.31363900
-35.96849304,4.27366000
-35.95849305,4.29624300
-35.94849305,4.31074000
-35.93849305,4.24832900
-35.92849305,4.27732200
-35.91849305,4.29548000
-35.90849305,4.29548000
-35.89849305,4.29837900
-35.88849305,4.28464600
-35.87849305,4.30066800
-35.86849305,4.29990500
-35.85849305,4.27961100
-35.84849305,4.28601900
-35.83849305,4.29548000
-35.82849305,4.30066800
-35.81849305,4.30127900
-35.80849305,4.28830800
-35.79849305,4.29410700
-35.78849305,4.30066800
-35.77849305,4.27808500
-35.76849305,4.30066800
-35.75849305,4.28540900
-35.74849305,4.30570400
-35.73849305,4.31074000
-35.72849305,4.32386300
-35.71849305,4.29334400
-35.70849305,4.29120800
-35.69849305,4.28968200
-35.68849305,4.28968200
-35.67849305,4.29334400
-35.66849305,4.28754500
-35.65849305,4.30280400
-35.64849305,4.29990500
-35.63849305,4.30356700
-35.62849305,4.31074000
-35.61849305,4.28830800
-35.60849305,4.28891800
-35.59849305,4.29334400
-35.58849305,4.30356700
-35.57849305,4.27594900
-35.56849305,4.29776900
-35.55849306,4.28601900
-35.54849306,4.27304900
-35.53849306,4.30204200
-35.52849306,4.28601900
-35.51849306,4.28678200
-35.50849306,4.29914200
-35.49849306,4.27442300
-35.48849306,4.28678200
-35.47849306,4.29044500
-35.46849306,4.29197100
-35.45849306,4.27015000
-35.44849306,4.29197100
-35.43849306,4.28678200
-35.42849306,4.31226500
-35.41849306,4.29990500
-35.40849306,4.31959000
-35.39849306,4.27304900
-35.38849306,4.28601900
-35.37849306,4.28251000
-35.36849306,4.31012900
