-68580, 36400, 4249118, 1, 0
-68940, 36400, 4249204, 1, 0
-68940, 36400, 4249291, 1, 0
-67680, 36400, 4249377, 1, 0
-68760, 36400, 4249463, 1, 0
-70920, 36400, 4249550, 1, 0
-71820, 36400, 4249636, 1, 0
-73800, 36400, 4249722, 1, 0
-66780, 36400, 4249809, 1, 0
-63540, 36400, 4249895, 1, 0
-68760, 36400, 4249982, 1, 0
-73080, 36400, 4250068, 1, 0
-80640, 36400, 4250154, 1, 0
-72360, 36400, 4250241, 1, 0
-68400, 36400, 4250327, 1, 0
-68400, 36257, 4250396, 0, 1
-70380, 36257, 4250413, 1, 0
-70380, 36257, 4250500, 1, 0
-73440, 36257, 4250586, 1, 0
-71100, 36257, 4250672, 1, 0
-71820, 36257, 4250759, 1, 0
-71460, 36257, 4250845, 1, 0
-66240, 36257, 4250932, 1, 0
-68400, 36257, 4251018, 1, 0
-67140, 36257, 4251104, 1, 0
-61200, 36257, 4251191, 1, 0
-61200, 36257, 4251277, 1, 0
-67860, 36257, 4251363, 1, 0
-70920, 36257, 4251450, 1, 0
-77040, 36257, 4251536, 1, 0
-66780, 36257, 4251622, 1, 0
-70740, 36257, 4251709, 1, 0
-70920, 36257, 4251795, 1, 0
-68040, 36257, 4251881, 1, 0
-74160, 36257, 4251968, 1, 0
-71280, 36257, 4252054, 1, 0
-66420, 36257, 4252141, 1, 0
-72540, 36257, 4252227, 1, 0
-75600, 36257, 4252313, 1, 0
-76140, 36257, 4252400, 1, 0
-80640, 36257, 4252486, 1, 0
-77760, 36257, 4252572, 1, 0
-76860, 36257, 4252659, 1, 0
-75960, 36257, 4252745, 1, 0
-65700, 36257, 4252832, 1, 0
-73800, 36257, 4252918, 1, 0
-70020, 36257, 4253004, 1, 0
-71640, 36257, 4253091, 1, 0
-70200, 36257, 4253177, 1, 0
-66780, 36257, 4253263, 1, 0
-66780, 36257, 4253350, 1, 0
-67680, 36257, 4253436, 1, 0
-66240, 36257, 4253523, 1, 0
-73440, 36257, 4253609, 1, 0
-74880, 36257, 4253695, 1, 0
-74160, 36257, 4253782, 1, 0
-73620, 36257, 4253868, 1, 0
-73080, 36257, 4253954, 1, 0
-76320, 36257, 4254041, 1, 0
-73440, 36257, 4254127, 1, 0
-71820, 36257, 4254213, 1, 0
-70200, 36257, 4254300, 1, 0
-72900, 36257, 4254386, 1, 0
-75240, 36257, 4254473, 1, 0
-73620, 36257, 4254559, 1, 0
-69480, 36257, 4254645, 1, 0
-69300, 36257, 4254732, 1, 0
-67680, 36257, 4254818, 1, 0
-77220, 36257, 4254904, 1, 0
-71280, 36257, 4254991, 1, 0
-69120, 36257, 4255077, 1, 0
-73080, 36257, 4255163, 1, 0
-68220, 36257, 4255250, 1, 0
-67680, 36257, 4255336, 1, 0
-68760, 36257, 4255422, 1, 0
-67680, 36257, 4255509, 1, 0
-77040, 36257, 4255595, 1, 0
-72540, 36257, 4255682, 1, 0
-68580, 36257, 4255768, 1, 0
-66060, 36257, 4255854, 1, 0
-69840, 36257, 4255941, 1, 0
-68940, 36257, 4256027, 1, 0
-69480, 36257, 4256113, 1, 0
-63720, 36257, 4256200, 1, 0
-69120, 36257, 4256286, 1, 0
-62460, 36257, 4256372, 1, 0
-59940, 36257, 4256459, 1, 0
-67860, 36257, 4256545, 1, 0
-65340, 36257, 4256632, 1, 0
-68940, 36257, 4256718, 1, 0
-73620, 36257, 4256804, 1, 0
-65700, 36257, 4256891, 1, 0
-68580, 36257, 4256977, 1, 0
-65700, 36257, 4257063, 1, 0
-68580, 36257, 4257150, 1, 0
-72720, 36257, 4257236, 1, 0
-69300, 36257, 4257322, 1, 0
-72720, 36257, 4257409, 1, 0
-68400, 36257, 4257495, 1, 0
-60300, 36257, 4257581, 1, 0
-66780, 36257, 4257668, 1, 0
-66780, 36257, 4257754, 1, 0
-60660, 36257, 4257841, 1, 0
-69480, 36257, 4257927, 1, 0
-62640, 36257, 4258013, 1, 0
-60840, 36257, 4258100, 1, 0
-62100, 36257, 4258186, 1, 0
-63540, 36257, 4258272, 1, 0
-68580, 36257, 4258359, 1, 0
-65520, 36257, 4258445, 1, 0
-65160, 36257, 4258532, 1, 0
-67680, 36257, 4258618, 1, 0
-67500, 36257, 4258704, 1, 0
-64260, 36257, 4258791, 1, 0
-64260, 36257, 4258877, 1, 0
-60660, 36257, 4258963, 1, 0
-62460, 36257, 4259050, 1, 0
-61200, 36257, 4259136, 1, 0
-66240, 36257, 4259222, 1, 0
-65700, 36257, 4259309, 1, 0
-60480, 36257, 4259395, 1, 0
-69480, 36257, 4259482, 1, 0
-60840, 36257, 4259568, 1, 0
-61920, 36257, 4259654, 1, 0
-59940, 36257, 4259741, 1, 0
-48240, 36257, 4259827, 1, 0
-52020, 36257, 4259913, 1, 0
-51840, 36257, 4260000, 1, 0
-55980, 36257, 4260086, 1, 0
-60300, 36257, 4260172, 1, 0
-62460, 36257, 4260259, 1, 0
-62820, 36257, 4260345, 1, 0
-62820, 36257, 4260432, 1, 0
-56700, 36257, 4260518, 1, 0
-61920, 36257, 4260604, 1, 0
-61020, 36257, 4260691, 1, 0
-64440, 36257, 4260777, 1, 0
-68220, 36257, 4260863, 1, 0
-63900, 36257, 4260950, 1, 0
-63720, 36257, 4261036, 1, 0
-59220, 36257, 4261122, 1, 0
-55440, 36257, 4261209, 1, 0
-59760, 36257, 4261295, 1, 0
-55440, 36257, 4261382, 1, 0
-59220, 36257, 4261468, 1, 0
-62820, 36257, 4261554, 1, 0
-57420, 36257, 4261641, 1, 0
-59940, 36257, 4261727, 1, 0
-56700, 36257, 4261814, 1, 0
-61380, 36257, 4261900, 1, 0
-54900, 36257, 4261986, 1, 0
-53460, 36257, 4262073, 1, 0
-53100, 36257, 4262159, 1, 0
-53100, 35996, 4262255, 0, 1
-50220, 35996, 4262267, 1, 0
-60120, 35996, 4262332, 1, 0
-56700, 35996, 4262418, 1, 0
-54180, 35996, 4262504, 1, 0
-53640, 35996, 4262591, 1, 0
-54000, 35996, 4262677, 1, 0
-55620, 35996, 4262763, 1, 0
-60840, 35996, 4262850, 1, 0
-56340, 35996, 4262936, 1, 0
-57960, 35996, 4263022, 1, 0
-59760, 35996, 4263109, 1, 0
-61020, 35996, 4263195, 1, 0
-60660, 35996, 4263282, 1, 0
-62460, 35996, 4263368, 1, 0
-58320, 35996, 4263454, 1, 0
-59400, 35996, 4263541, 1, 0
-54360, 35996, 4263627, 1, 0
-58500, 35996, 4263714, 1, 0
-54180, 35996, 4263800, 1, 0
-47340, 35996, 4263886, 1, 0
-51660, 35996, 4263973, 1, 0
-54900, 35996, 4264059, 1, 0
-55980, 35996, 4264145, 1, 0
-64080, 35996, 4264232, 1, 0
-63900, 35996, 4264318, 1, 0
-56520, 35996, 4264405, 1, 0
-62100, 35996, 4264491, 1, 0
-57780, 35996, 4264577, 1, 0
-61740, 35996, 4264664, 1, 0
-54360, 35996, 4264750, 1, 0
-51480, 35996, 4264836, 1, 0
-57600, 35996, 4264923, 1, 0
-55260, 35996, 4265009, 1, 0
-61560, 35996, 4265095, 1, 0
-58140, 35996, 4265182, 1, 0
-53640, 35996, 4265268, 1, 0
-63000, 35996, 4265354, 1, 0
-63180, 35996, 4265441, 1, 0
-56520, 35996, 4265527, 1, 0
-59760, 35996, 4265614, 1, 0
-58140, 35996, 4265700, 1, 0
-62100, 35996, 4265786, 1, 0
-57960, 35996, 4265873, 1, 0
-54900, 35996, 4265959, 1, 0
-64080, 35996, 4266045, 1, 0
-61200, 35996, 4266132, 1, 0
-62460, 35996, 4266218, 1, 0
-59760, 35996, 4266304, 1, 0
-62640, 35996, 4266391, 1, 0
-62460, 35996, 4266477, 1, 0
-59400, 35996, 4266563, 1, 0
-58860, 35996, 4266650, 1, 0
-68580, 35996, 4266736, 1, 0
-68040, 35996, 4266823, 1, 0
-67320, 35996, 4266909, 1, 0
-62820, 35996, 4266995, 1, 0
-63360, 35996, 4267082, 1, 0
-70920, 35996, 4267168, 1, 0
-67680, 35996, 4267254, 1, 0
-62100, 35996, 4267341, 1, 0
-61200, 35996, 4267427, 1, 0
-57060, 35996, 4267513, 1, 0
-58320, 35996, 4267600, 1, 0
-59940, 35996, 4267686, 1, 0
-67500, 35996, 4267772, 1, 0
-68220, 35996, 4267859, 1, 0
-61740, 35996, 4267945, 1, 0
-65160, 35996, 4268032, 1, 0
-61740, 35996, 4268118, 1, 0
-55080, 35996, 4268205, 1, 0
-60480, 35996, 4268291, 1, 0
-64260, 35996, 4268377, 1, 0
-61740, 35996, 4268464, 1, 0
-65520, 35996, 4268550, 1, 0
-60300, 35996, 4268636, 1, 0
-69840, 35996, 4268723, 1, 0
-69300, 35996, 4268809, 1, 0
-65880, 35996, 4268895, 1, 0
