Time,Channel A
(ms),(V)

-308.28889450,3.27555200
-308.27889450,3.27478900
-308.26889450,3.29004800
-308.25889451,3.31400500
-308.24889451,3.29294700
-308.23889451,3.26685400
-308.22889451,3.28501200
-308.21889451,3.29737200
-308.20889451,3.30027200
-308.19889451,3.28348600
-308.18889451,3.27188900
-308.17889451,3.26761700
-308.16889451,3.29004800
-308.15889451,3.28577500
-308.14889451,3.27341500
-308.13889451,3.27402600
-308.12889451,3.29081100
-308.11889451,3.29004800
-308.10889451,3.28348600
-308.09889451,3.28577500
-308.08889451,3.26532800
-308.07889451,3.28211300
-308.06889451,3.31263200
-308.05889451,3.29157400
-308.04889451,3.28348600
-308.03889451,3.28058700
-308.02889451,3.28577500
-308.01889451,3.28714900
-308.00889451,3.29081100
-307.99889451,3.27997700
-307.98889451,3.28714900
-307.97889451,3.27112700
-307.96889451,3.30088200
-307.95889451,3.27631400
-307.94889451,3.29950900
-307.93889451,3.26395500
-307.92889451,3.25235700
-307.91889451,3.27631400
-307.90889451,3.29294700
-307.89889451,3.28791200
-307.88889451,3.28577500
-307.87889451,3.27845100
-307.86889451,3.29294700
-307.85889452,3.25739300
-307.84889452,3.28135000
-307.83889452,3.28791200
-307.82889452,3.27402600
-307.81889452,3.25525700
-307.80889452,3.29157400
-307.79889452,3.28424900
-307.78889452,3.31553100
-307.77889452,3.27402600
-307.76889452,3.27265200
-307.75889452,3.25815600
-307.74889452,3.28501200
-307.73889452,3.27921400
-307.72889452,3.27707700
-307.71889452,3.30317100
-307.70889452,3.27402600
-307.69889452,3.27707700
-307.68889452,3.28058700
-307.67889452,3.28638600
-307.66889452,3.29004800
-307.65889452,3.28348600
-307.64889452,3.27921400
-307.63889452,3.26822700
-307.62889452,3.26761700
-307.61889452,3.27402600
-307.60889452,3.27707700
-307.59889452,3.29294700
-307.58889452,3.29218400
-307.57889452,3.27768800
-307.56889452,3.28638600
-307.55889452,3.26899000
-307.54889452,3.27341500
-307.53889452,3.26822700
-307.52889452,3.28211300
-307.51889452,3.27921400
-307.50889452,3.32926400
-307.49889452,3.29584600
-307.48889452,3.28424900
-307.47889452,3.28211300
-307.46889452,3.27707700
-307.45889453,3.27478900
-307.44889453,3.27845100
-307.43889453,3.30454400
-307.42889453,3.32483900
-307.41889453,3.29584600
-307.40889453,3.27555200
-307.39889453,3.29874600
-307.38889453,3.28867500
-307.37889453,3.28867500
-307.36889453,3.29081100
-307.35889453,3.29157400
-307.34889453,3.26319200
-307.33889453,3.28577500
-307.32889453,3.27265200
-307.31889453,3.27707700
-307.30889453,3.27631400
-307.29889453,3.25952900
-307.28889453,3.27707700
-307.27889453,3.30164500
-307.26889453,3.30027200
-307.25889453,3.27997700
-307.24889453,3.29371000
-307.23889453,3.27845100
-307.22889453,3.28501200
-307.21889453,3.27341500
-307.20889453,3.27188900
-307.19889453,3.27707700
-307.18889453,3.29798300
-307.17889453,3.27265200
-307.16889453,3.28638600
-307.15889453,3.29004800
-307.14889453,3.28791200
-307.13889453,3.28211300
-307.12889453,3.26471800
-307.11889453,3.30744300
-307.10889453,3.29157400
-307.09889453,3.28348600
-307.08889453,3.27707700
-307.07889453,3.30530700
-307.06889454,3.26319200
-307.05889454,3.28501200
-307.04889454,3.27402600
-307.03889454,3.30027200
-307.02889454,3.28928500
-307.01889454,3.30164500
-307.00889454,3.29508400
-306.99889454,3.27341500
-306.98889454,3.26181800
-306.97889454,3.26822700
-306.96889454,3.29508400
-306.95889454,3.26242900
-306.94889454,3.28348600
-306.93889454,3.26532800
-306.92889454,3.27921400
-306.91889454,3.29660900
-306.90889454,3.28791200
-306.89889454,3.28287600
-306.88889454,3.29294700
-306.87889454,3.29004800
-306.86889454,3.27402600
-306.85889454,3.28928500
-306.84889454,3.28928500
-306.83889454,3.27402600
-306.82889454,3.28501200
-306.81889454,3.27555200
-306.80889454,3.29371000
-306.79889454,3.28211300
-306.78889454,3.27631400
-306.77889454,3.27921400
-306.76889454,3.27402600
-306.75889454,3.26761700
-306.74889454,3.28577500
-306.73889454,3.28348600
