Time,Channel A
(ms),(V)

-143.77879242,3.29248900
-143.76879242,3.27799300
-143.75879242,3.28592800
-143.74879242,3.28241800
-143.73879242,3.28821700
-143.72879242,3.29187900
-143.71879242,3.28089200
-143.70879242,3.28592800
-143.69879242,3.30118700
-143.68879242,3.26929500
-143.67879242,3.28089200
-143.66879242,3.28165500
-143.65879242,3.26197100
-143.64879242,3.25907200
-143.63879242,3.29187900
-143.62879242,3.24320200
-143.61879242,3.26563300
-143.60879243,3.25907200
-143.59879243,3.28379200
-143.58879243,3.28959000
-143.57879243,3.27951900
-143.56879243,3.28882700
-143.55879243,3.28455400
-143.54879243,3.26197100
-143.53879243,3.27082100
-143.52879243,3.26792200
-143.51879243,3.27799300
-143.50879243,3.29905100
-143.49879243,3.29538900
-143.48879243,3.26059700
-143.47879243,3.24976300
-143.46879243,3.27295800
-143.45879243,3.28745400
-143.44879243,3.27372100
-143.43879243,3.28241800
-143.42879243,3.29981400
-143.41879243,3.19086300
-143.40879243,3.27951900
-143.39879243,3.27585700
-143.38879243,3.27372100
-143.37879243,3.27723000
-143.36879243,3.26639600
-143.35879243,3.29111600
-143.34879243,3.26792200
-143.33879243,3.26059700
-143.32879243,3.29035300
-143.31879243,3.28089200
-143.30879243,3.29905100
-143.29879243,3.29538900
-143.28879243,3.26273400
-143.27879243,3.27723000
-143.26879243,3.28455400
-143.25879243,3.27585700
-143.24879243,3.28455400
-143.23879243,3.27372100
-143.22879243,3.28089200
-143.21879243,3.28745400
-143.20879244,3.28165500
-143.19879244,3.27585700
-143.18879244,3.28012900
-143.17879244,3.27143200
-143.16879244,3.30637500
-143.15879244,3.26639600
-143.14879244,3.27799300
-143.13879244,3.27372100
-143.12879244,3.28531800
-143.11879244,3.29325200
-143.10879244,3.29401500
-143.09879244,3.27875600
-143.08879244,3.27143200
-143.07879244,3.27585700
-143.06879244,3.28302900
-143.05879244,3.27723000
-143.04879244,3.26639600
-143.03879244,3.28592800
-143.02879244,3.28821700
-143.01879244,3.27219500
-143.00879244,3.26929500
-142.99879244,3.28089200
-142.98879244,3.27433100
-142.97879244,3.29477800
-142.96879244,3.26929500
-142.95879244,3.28165500
-142.94879244,3.29981400
-142.93879244,3.26929500
-142.92879244,3.27082100
-142.91879244,3.26929500
-142.90879244,3.25617200
-142.89879244,3.28165500
-142.88879244,3.28302900
-142.87879244,3.28531800
-142.86879244,3.29691500
-142.85879244,3.27219500
-142.84879244,3.27585700
-142.83879244,3.29248900
-142.82879244,3.27585700
-142.81879244,3.29538900
-142.80879245,3.28882700
-142.79879245,3.28745400
-142.78879245,3.28531800
-142.77879245,3.29615200
-142.76879245,3.27723000
-142.75879245,3.26197100
-142.74879245,3.28012900
-142.73879245,3.29035300
-142.72879245,3.27875600
-142.71879245,3.26487000
-142.70879245,3.28012900
-142.69879245,3.28959000
-142.68879245,3.27143200
-142.67879245,3.29035300
-142.66879245,3.28531800
-142.65879245,3.29691500
-142.64879245,3.28379200
-142.63879245,3.27143200
-142.62879245,3.28302900
-142.61879245,3.26929500
-142.60879245,3.28745400
-142.59879245,3.26639600
-142.58879245,3.29477800
-142.57879245,3.29477800
-142.56879245,3.28531800
-142.55879245,3.30347600
-142.54879245,3.27005800
-142.53879245,3.28012900
-142.52879245,3.26059700
-142.51879245,3.27005800
-142.50879245,3.28379200
-142.49879245,3.32300800
-142.48879245,3.26426000
-142.47879245,3.28165500
-142.46879245,3.26197100
-142.45879245,3.28669100
-142.44879245,3.26929500
-142.43879245,3.28302900
-142.42879245,3.27723000
-142.41879246,3.28241800
-142.40879246,3.27662000
-142.39879246,3.26929500
-142.38879246,3.26487000
-142.37879246,3.28379200
-142.36879246,3.28531800
-142.35879246,3.27951900
-142.34879246,3.28592800
-142.33879246,3.29111600
-142.32879246,3.27143200
-142.31879246,3.28012900
-142.30879246,3.28089200
-142.29879246,3.29111600
-142.28879246,3.27875600
-142.27879246,3.29248900
