Time,Channel A
(ms),(V)

-434.47901786,4.30570400
-434.46901786,4.30723000
-434.45901786,4.30280400
-434.44901786,4.30784000
-434.43901786,4.27228600
-434.42901786,4.29990500
-434.41901786,4.28830800
-434.40901786,4.29044500
-434.39901786,4.29410700
-434.38901786,4.28388300
-434.37901786,4.27884800
-434.36901786,4.29410700
-434.35901786,4.29044500
-434.34901786,4.29410700
-434.33901786,4.29410700
-434.32901786,4.30280400
-434.31901786,4.29914200
-434.30901786,4.31302800
-434.29901786,4.31440200
-434.28901787,4.29990500
-434.27901787,4.31653800
-434.26901787,4.30204200
-434.25901787,4.30280400
-434.24901787,4.29197100
-434.23901787,4.31882700
-434.22901787,4.28601900
-434.21901787,4.28678200
-434.20901787,4.30494100
-434.19901787,4.29410700
-434.18901787,4.28968200
-434.17901787,4.28022100
-434.16901787,4.30066800
-434.15901787,4.30127900
-434.14901787,4.27808500
-434.13901787,4.29197100
-434.12901787,4.26938700
-434.11901787,4.29487000
-434.10901787,4.28022100
-434.09901787,4.30356700
-434.08901787,4.31592800
-434.07901787,4.28678200
-434.06901787,4.28968200
-434.05901787,4.30723000
-434.04901787,4.28830800
-434.03901787,4.28312000
-434.02901787,4.30860300
-434.01901787,4.29776900
-434.00901787,4.31150200
-433.99901787,4.28388300
-433.98901787,4.30646700
-433.97901787,4.29197100
-433.96901787,4.31226500
-433.95901787,4.29334400
-433.94901787,4.29776900
-433.93901787,4.29120800
-433.92901787,4.28388300
-433.91901787,4.30066800
-433.90901787,4.28601900
-433.89901788,4.30127900
-433.88901788,4.32752500
-433.87901788,4.31653800
-433.86901788,4.29334400
-433.85901788,4.29044500
-433.84901788,4.28251000
-433.83901788,4.28022100
-433.82901788,4.29334400
-433.81901788,4.30127900
-433.80901788,4.30646700
-433.79901788,4.28312000
-433.78901788,4.30204200
-433.77901788,4.28022100
-433.76901788,4.31302800
-433.75901788,4.28388300
-433.74901788,4.28678200
-433.73901788,4.29914200
-433.72901788,4.30356700
-433.71901788,4.29624300
-433.70901788,4.29548000
-433.69901788,4.28251000
-433.68901788,4.29837900
-433.67901788,4.30784000
-433.66901788,4.29120800
-433.65901788,4.29837900
-433.64901788,4.30066800
-433.63901788,4.29044500
-433.62901788,4.30723000
-433.61901788,4.29837900
-433.60901788,4.29044500
-433.59901788,4.29624300
-433.58901788,4.30646700
-433.57901788,4.28464600
-433.56901788,4.31074000
-433.55901788,4.29548000
-433.54901788,4.27808500
-433.53901788,4.26725100
-433.52901788,4.31226500
-433.51901788,4.29837900
-433.50901788,4.31302800
-433.49901789,4.29044500
-433.48901789,4.27671100
-433.47901789,4.27884800
-433.46901789,4.21994700
-433.45901789,4.29837900
-433.44901789,4.28830800
-433.43901789,4.30417800
-433.42901789,4.26786100
-433.41901789,4.28388300
-433.40901789,4.27884800
-433.39901789,4.30066800
-433.38901789,4.27304900
-433.37901789,4.29837900
-433.36901789,4.28678200
-433.35901789,4.29410700
-433.34901789,4.28830800
-433.33901789,4.32248900
-433.32901789,4.29624300
-433.31901789,4.29990500
-433.30901789,4.30204200
-433.29901789,4.30570400
-433.28901789,4.28601900
-433.27901789,4.29624300
-433.26901789,4.27518600
-433.25901789,4.28830800
-433.24901789,4.29197100
-433.23901789,4.28678200
-433.22901789,4.28754500
-433.21901789,4.28540900
-433.20901789,4.27961100
-433.19901789,4.31226500
-433.18901789,4.28754500
-433.17901789,4.31012900
-433.16901789,4.29410700
-433.15901789,4.28388300
-433.14901789,4.29120800
-433.13901789,4.26725100
-433.12901789,4.29700600
-433.11901789,4.28312000
-433.10901790,4.28830800
-433.09901790,4.28601900
-433.08901790,4.28830800
-433.07901790,4.29258100
-433.06901790,4.28754500
-433.05901790,4.28601900
-433.04901790,4.30860300
-433.03901790,4.29837900
-433.02901790,4.26496200
-433.01901790,4.30204200
-433.00901790,4.27808500
-432.99901790,4.29548000
-432.98901790,4.29548000
-432.97901790,4.31516500
-432.96901790,4.28754500
-432.95901790,4.30784000
-432.94901790,4.28464600
-432.93901790,4.29120800
-432.92901790,4.28251000
-432.91901790,4.32020000
-432.90901790,4.29258100
-432.89901790,4.30784000
-432.88901790,4.30570400
-432.87901790,4.29487000
-432.86901790,4.27961100
-432.85901790,4.28464600
-432.84901790,4.29044500
-432.83901790,4.26786100
-432.82901790,4.28388300
-432.81901790,4.29837900
-432.80901790,4.30127900
-432.79901790,4.28830800
-432.78901790,4.31592800
-432.77901790,4.29776900
-432.76901790,4.31730100
-432.75901790,4.29334400
-432.74901790,4.29776900
-432.73901790,4.27732200
-432.72901790,4.28464600
-432.71901790,4.28388300
-432.70901791,4.29197100
-432.69901791,4.29197100
-432.68901791,4.29837900
-432.67901791,4.27015000
-432.66901791,4.31959000
-432.65901791,4.30936600
-432.64901791,4.29624300
-432.63901791,4.27884800
-432.62901791,4.30280400
-432.61901791,4.29410700
