Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),time (),reading ()
30338,1702665131463,5.4827501E8,130.84421
30339,1702665131463,5.4827533E8,130.62352
30340,1702665131463,5.4827565E8,131.31555
30341,1702665131464,5.4827603E8,130.61629
30342,1702665131464,5.4827635E8,131.67953
30343,1702665131464,5.4827674E8,132.09192
30344,1702665131466,5.4827706E8,132.00562
30345,1702665131466,5.4827738E8,132.3317
30346,1702665131466,5.4827776E8,133.66766
30347,1702665131466,5.4827808E8,134.72562
30348,1702665131467,5.4827846E8,133.48715
30349,1702665131467,5.4827878E8,134.40976
30350,1702665131467,5.482791E8,133.96146
30351,1702665131467,5.4827949E8,134.17259
30352,1702665131469,5.4827981E8,134.01778
30353,1702665131469,5.4828013E8,135.89919
30354,1702665131469,5.4828051E8,135.45847
30355,1702665131469,5.4828083E8,134.33464
30356,1702665131469,5.4828122E8,135.82509
30357,1702665131470,5.4828154E8,134.51448
30358,1702665131470,5.4828186E8,136.36823
30359,1702665131470,5.4828224E8,135.8837
30360,1702665131472,5.4828256E8,135.26021
30361,1702665131472,5.4828294E8,133.93544
30362,1702665131472,5.4828326E8,136.2671
30363,1702665131472,5.4828358E8,135.74373
30364,1702665131472,5.4828397E8,136.32835
30365,1702665131472,5.4828429E8,135.10277
30366,1702665131474,5.4828467E8,134.7312
30367,1702665131474,5.4828499E8,134.53853
30368,1702665131474,5.4828531E8,134.70256
30369,1702665131474,5.482857E8,133.29512
30370,1702665131475,5.4828602E8,135.01546
30371,1702665131475,5.482864E8,132.34488
30372,1702665131475,5.4828672E8,133.46936
30373,1702665131477,5.4828704E8,132.36693
30374,1702665131477,5.4828742E8,132.22069
30375,1702665131477,5.4828774E8,132.90909
30376,1702665131477,5.4828813E8,133.42227
30377,1702665131477,5.4828845E8,130.51878
30378,1702665131477,5.4828877E8,132.45586
30379,1702665131478,5.4828915E8,130.40482
30380,1702665131478,5.4828947E8,131.17657
30381,1702665131478,5.4828986E8,131.82608
30382,1702665131479,5.4829018E8,130.0705
30383,1702665131479,5.482905E8,130.95885
30384,1702665131479,5.4829088E8,129.33862
30385,1702665131481,5.482912E8,130.3393
30386,1702665131481,5.4829158E8,130.56982
30387,1702665131481,5.482919E8,128.9618
30388,1702665131481,5.4829222E8,130.41437
30389,1702665131481,5.4829261E8,131.69829
30390,1702665131481,5.4829293E8,129.43678
30391,1702665131482,5.4829325E8,129.02373
30392,1702665131482,5.4829363E8,131.4852
30393,1702665131482,5.4829395E8,130.69862
30394,1702665131483,5.4829434E8,131.55829
30395,1702665131483,5.4829466E8,130.11232
30396,1702665131483,5.4829498E8,132.04646
30397,1702665131483,5.4829536E8,130.83566
30398,1702665131484,5.4829568E8,132.15482
30399,1702665131484,5.4829606E8,132.83862
30400,1702665131484,5.4829638E8,131.80765
30401,1702665131486,5.482967E8,130.63011
30402,1702665131486,5.4829709E8,130.94139
30403,1702665131486,5.4829741E8,132.96838
30404,1702665131486,5.4829779E8,133.10243
30405,1702665131486,5.4829811E8,133.27107
30406,1702665131486,5.4829843E8,135.07674
30407,1702665131488,5.4829882E8,134.02534
30408,1702665131488,5.4829914E8,135.6123
30409,1702665131488,5.4829952E8,135.776
30410,1702665131488,5.4829984E8,134.33464
30411,1702665131488,5.4830016E8,134.4272
30412,1702665131488,5.4830054E8,135.38504
30413,1702665131490,5.4830086E8,135.81488
30414,1702665131490,5.4830125E8,136.46341
30415,1702665131490,5.4830157E8,137.13039
30416,1702665131490,5.4830189E8,135.85408
30417,1702665131490,5.4830227E8,134.62845
30418,1702665131490,5.4830259E8,136.53851
30419,1702665131492,5.4830298E8,135.20187
30420,1702665131492,5.483033E8,134.43742
30421,1702665131492,5.4830362E8,134.9776
30422,1702665131492,5.48304E8,134.09386
30423,1702665131492,5.4830432E8,136.38568
30424,1702665131494,5.4830464E8,134.68016
30425,1702665131494,5.4830502E8,133.7892
30426,1702665131494,5.4830534E8,134.55795
30427,1702665131494,5.4830573E8,133.63898
30428,1702665131494,5.4830605E8,132.10771
30429,1702665131494,5.4830637E8,132.74606
30430,1702665131496,5.4830675E8,133.44731
30431,1702665131496,5.4830707E8,131.55568
30432,1702665131496,5.4830746E8,132.74966
30433,1702665131496,5.4830778E8,131.52965
30434,1702665131496,5.483081E8,130.8597
30435,1702665131496,5.4830848E8,131.23322
30436,1702665131497,5.483088E8,131.0471
30437,1702665131497,5.4830918E8,130.58566
30438,1702665131497,5.483095E8,130.72267
30439,1702665131499,5.4830982E8,130.97102
30440,1702665131499,5.4831021E8,131.08203
30441,1702665131499,5.4831053E8,131.31754
30442,1702665131499,5.4831091E8,130.89789
30443,1702665131499,5.4831123E8,130.13441
30444,1702665131499,5.4831155E8,128.89792
30445,1702665131501,5.4831194E8,129.65088
30446,1702665131501,5.4831226E8,129.93349
30447,1702665131501,5.4831264E8,130.11958
30448,1702665131501,5.4831296E8,130.41043
30449,1702665131501,5.4831328E8,131.21477
30450,1702665131501,5.4831366E8,130.4809
30451,1702665131503,5.4831398E8,130.62453
30452,1702665131503,5.4831437E8,131.47203
30453,1702665131503,5.4831469E8,132.18742
30454,1702665131503,5.4831501E8,131.09225
30455,1702665131503,5.4831539E8,133.07214
30456,1702665131503,5.4831571E8,131.30829
30457,1702665131505,5.4831603E8,132.52998
30458,1702665131505,5.4831642E8,131.99176
30459,1702665131505,5.4831674E8,131.53526
30460,1702665131505,5.4831712E8,131.85014
30461,1702665131506,5.4831744E8,132.39395
30462,1702665131506,5.4831776E8,133.52141
30463,1702665131506,5.4831814E8,134.95255
30464,1702665131508,5.4831846E8,133.02107
30465,1702665131508,5.4831885E8,135.47891
30466,1702665131508,5.4831917E8,134.23288
30467,1702665131508,5.4831949E8,135.04147
30468,1702665131508,5.4831987E8,133.70653
30469,1702665131508,5.4832019E8,135.12021
30470,1702665131510,5.4832058E8,134.9351
30471,1702665131510,5.483209E8,133.2388
30472,1702665131510,5.4832122E8,133.6604
30473,1702665131510,5.483216E8,134.89688
30474,1702665131510,5.4832192E8,135.42027
30475,1702665131510,5.483223E8,135.65018
30476,1702665131512,5.4832262E8,134.48944
30477,1702665131512,5.4832294E8,134.06586
30478,1702665131512,5.4832333E8,134.88208
30479,1702665131512,5.4832365E8,133.97067
30480,1702665131512,5.4832403E8,134.61726
30481,1702665131513,5.4832435E8,134.16336
30482,1702665131513,5.4832467E8,132.3014
30483,1702665131513,5.4832506E8,131.68152
30484,1702665131513,5.4832538E8,130.56622
30485,1702665131513,5.4832576E8,129.35246
30486,1702665131514,5.4832608E8,130.03822
30487,1702665131514,5.483264E8,127.736176
30488,1702665131514,5.4832678E8,128.22992
30489,1702665131516,5.483271E8,127.79151
30490,1702665131516,5.4832742E8,125.20621
30491,1702665131516,5.4832781E8,121.54117
30492,1702665131516,5.4832813E8,121.90252
30493,1702665131516,5.4832851E8,121.94434
30494,1702665131516,5.4832883E8,119.38107
30495,1702665131518,5.4832915E8,118.372185
30496,1702665131518,5.4832954E8,117.93213
30497,1702665131518,5.4832986E8,114.57008
30498,1702665131518,5.4833024E8,112.65538
30499,1702665131518,5.4833056E8,114.19229
30500,1702665131520,5.4833088E8,111.24461
30501,1702665131520,5.4833126E8,111.89682
30502,1702665131520,5.4833158E8,108.33089
30503,1702665131520,5.4833197E8,108.70704
30504,1702665131520,5.4833229E8,108.89511
30505,1702665131520,5.4833261E8,108.086464
30506,1702665131521,5.4833299E8,106.20005
30507,1702665131521,5.4833331E8,106.47346
30508,1702665131521,5.483337E8,105.77417
30509,1702665131523,5.4833402E8,104.75404
30510,1702665131523,5.4833434E8,103.671036
30511,1702665131523,5.4833472E8,102.56493
30512,1702665131523,5.4833504E8,103.326485
30513,1702665131523,5.4833542E8,102.977325
30514,1702665131524,5.4833574E8,102.65749
30515,1702665131524,5.4833606E8,102.764206
30516,1702665131526,5.4833645E8,101.5109
30517,1702665131526,5.4833677E8,98.85929
30518,1702665131526,5.4833715E8,100.74935
30519,1702665131526,5.4833747E8,100.13307
30520,1702665131526,5.4833779E8,100.79941
30521,1702665131526,5.4833818E8,97.52429
30522,1702665131528,5.483385E8,99.037186
30523,1702665131528,5.4833882E8,98.64257
30524,1702665131528,5.483392E8,95.900375
30525,1702665131528,5.4833952E8,96.512726
30526,1702665131528,5.483399E8,96.052246
30527,1702665131528,5.4834022E8,94.45996
30528,1702665131529,5.4834054E8,94.72941
30529,1702665131529,5.4834093E8,94.306145
30530,1702665131529,5.4834125E8,90.73288
30531,1702665131531,5.4834163E8,89.04968
30532,1702665131531,5.4834195E8,88.32698
30533,1702665131531,5.4834227E8,88.140884
30534,1702665131531,5.4834266E8,87.83587
30535,1702665131531,5.4834298E8,86.10919
30536,1702665131531,5.4834336E8,86.7818
30537,1702665131532,5.4834368E8,83.97932
30538,1702665131532,5.48344E8,83.468765
30539,1702665131532,5.4834438E8,79.828926
30540,1702665131534,5.483447E8,79.35724
30541,1702665131534,5.4834509E8,78.474464
30542,1702665131534,5.4834541E8,75.88603
30543,1702665131534,5.4834573E8,73.42082
30544,1702665131535,5.4834611E8,75.16796
30545,1702665131535,5.4834643E8,71.97278
30546,1702665131535,5.4834682E8,73.267975
30547,1702665131537,5.4834714E8,69.63438
30548,1702665131537,5.4834746E8,68.49038
30549,1702665131537,5.4834784E8,68.668915
30550,1702665131537,5.4834816E8,65.26915
30551,1702665131537,5.4834854E8,66.0001
30552,1702665131537,5.4834886E8,64.142624
30553,1702665131539,5.4834918E8,63.55793
30554,1702665131539,5.4834957E8,60.481293
30555,1702665131539,5.4834989E8,59.961517
30556,1702665131539,5.4835021E8,59.06914
30557,1702665131539,5.4835059E8,58.0111
30558,1702665131539,5.4835091E8,58.727566
30559,1702665131541,5.483513E8,56.658558
30560,1702665131541,5.4835162E8,55.02802
30561,1702665131541,5.4835194E8,55.313274
30562,1702665131541,5.4835232E8,52.66389
30563,1702665131541,5.4835264E8,51.76986
30564,1702665131541,5.4835302E8,50.5402
30565,1702665131543,5.4835334E8,50.894314
30566,1702665131543,5.4835366E8,50.112312
30567,1702665131543,5.4835405E8,50.898922
30568,1702665131543,5.4835437E8,47.489548
30569,1702665131543,5.4835475E8,49.250553
30570,1702665131543,5.4835507E8,48.832886
30571,1702665131543,5.4835539E8,47.674034
30572,1702665131545,5.4835578E8,46.56753
30573,1702665131545,5.483561E8,48.628967
30574,1702665131545,5.4835648E8,44.79993
30575,1702665131545,5.483568E8,46.187725
30576,1702665131545,5.4835712E8,45.07433
30577,1702665131545,5.483575E8,45.923885
30578,1702665131547,5.4835782E8,45.366848
30579,1702665131547,5.4835821E8,45.76545
30580,1702665131547,5.4835853E8,45.03546
30581,1702665131547,5.4835885E8,44.007057
30582,1702665131547,5.4835923E8,43.500088
30583,1702665131547,5.4835955E8,42.50067
30584,1702665131549,5.4835994E8,41.29998
30585,1702665131549,5.4836026E8,40.39575
30586,1702665131549,5.4836058E8,40.9116
30587,1702665131549,5.4836096E8,40.748528
30588,1702665131549,5.4836128E8,39.909218
30589,1702665131551,5.4836166E8,37.91925
30590,1702665131551,5.4836198E8,36.54987
30591,1702665131551,5.483623E8,37.47815
30592,1702665131551,5.4836269E8,38.513817
30593,1702665131551,5.4836301E8,38.166622
30594,1702665131551,5.4836333E8,36.385822
30595,1702665131552,5.4836371E8,37.816467
30596,1702665131552,5.4836403E8,34.807297
30597,1702665131552,5.4836442E8,34.97034
30598,1702665131554,5.4836474E8,34.90084
30599,1702665131554,5.4836506E8,34.304928
30600,1702665131554,5.4836544E8,31.582998
30601,1702665131554,5.4836576E8,30.627714
30602,1702665131555,5.4836614E8,30.599035
30603,1702665131555,5.4836646E8,29.542948
30604,1702665131555,5.4836678E8,30.403713
30605,1702665131557,5.4836717E8,30.840822
30606,1702665131557,5.4836749E8,28.54153
30607,1702665131557,5.4836787E8,29.369682
30608,1702665131557,5.4836819E8,28.076397
30609,1702665131557,5.4836851E8,27.44622
30610,1702665131557,5.483689E8,25.402546
30611,1702665131558,5.4836922E8,26.330833
30612,1702665131558,5.483696E8,25.73591
30613,1702665131558,5.4836992E8,25.49972
30614,1702665131559,5.4837024E8,27.85206
30615,1702665131559,5.4837062E8,27.072004
30616,1702665131559,5.4837094E8,27.240677
30617,1702665131561,5.4837133E8,24.482481
30618,1702665131561,5.4837165E8,25.730633
30619,1702665131561,5.4837197E8,24.910395
30620,1702665131561,5.4837235E8,23.902384
30621,1702665131561,5.4837267E8,24.220264
30622,1702665131561,5.4837306E8,24.52498
30623,1702665131562,5.4837338E8,24.540785
30624,1702665131562,5.483737E8,25.92861
30625,1702665131562,5.4837408E8,27.148111
30626,1702665131563,5.483744E8,27.107258
30627,1702665131563,5.4837478E8,26.524525
30628,1702665131563,5.483751E8,26.787731
30629,1702665131563,5.4837542E8,26.712616
30630,1702665131565,5.4837581E8,24.395512
30631,1702665131565,5.4837613E8,25.630499
30632,1702665131565,5.4837645E8,26.822649
30633,1702665131565,5.4837683E8,27.26208
30634,1702665131565,5.4837715E8,29.086035
30635,1702665131565,5.4837754E8,28.132732
30636,1702665131567,5.4837786E8,28.882475
30637,1702665131567,5.4837818E8,29.529097
30638,1702665131567,5.4837856E8,29.649334
30639,1702665131567,5.4837888E8,29.651318
30640,1702665131567,5.4837926E8,29.303783
30641,1702665131568,5.4837958E8,29.427986
30642,1702665131568,5.483799E8,29.053757
30643,1702665131568,5.4838029E8,30.470255
30644,1702665131570,5.4838061E8,30.336836
30645,1702665131570,5.4838099E8,28.958231
30646,1702665131570,5.4838131E8,29.44016
30647,1702665131570,5.4838163E8,30.462994
30648,1702665131570,5.4838202E8,29.236265
30649,1702665131571,5.4838234E8,30.035738
30650,1702665131571,5.4838272E8,29.285355
30651,1702665131571,5.4838304E8,29.283371
30652,1702665131573,5.4838336E8,29.513292
30653,1702665131573,5.4838374E8,29.701384
30654,1702665131573,5.4838406E8,32.18254
30655,1702665131573,5.4838445E8,30.011696
30656,1702665131573,5.4838477E8,29.359463
30657,1702665131573,5.4838509E8,27.844814
30658,1702665131573,5.4838547E8,28.789574
30659,1702665131573,5.4838579E8,28.354416
30660,1702665131575,5.4838618E8,28.680532
30661,1702665131575,5.483865E8,28.558983
30662,1702665131575,5.4838682E8,28.766508
30663,1702665131575,5.483872E8,29.303783
30664,1702665131575,5.4838752E8,25.961224
30665,1702665131577,5.4838784E8,27.65837
30666,1702665131577,5.4838822E8,26.190168
30667,1702665131577,5.4838854E8,26.3114
30668,1702665131577,5.4838893E8,26.29294
30669,1702665131577,5.4838925E8,25.676615
30670,1702665131577,5.4838957E8,25.727673
30671,1702665131579,5.4838995E8,24.704836
30672,1702665131579,5.4839027E8,26.12593
30673,1702665131579,5.4839066E8,23.282745
30674,1702665131579,5.4839098E8,23.774563
30675,1702665131579,5.483913E8,24.592834
30676,1702665131579,5.4839168E8,25.318203
30677,1702665131581,5.48392E8,24.356644
30678,1702665131581,5.4839238E8,25.930593
30679,1702665131581,5.483927E8,24.841213
30680,1702665131581,5.4839302E8,25.052372
30681,1702665131581,5.4839341E8,24.995714
30682,1702665131581,5.4839373E8,25.069822
30683,1702665131583,5.4839411E8,25.66014
30684,1702665131583,5.4839443E8,26.064987
30685,1702665131583,5.4839475E8,26.242874
30686,1702665131583,5.4839514E8,26.229038
30687,1702665131584,5.4839546E8,27.280539
30688,1702665131584,5.4839584E8,27.279547
30689,1702665131584,5.4839616E8,27.280539
30690,1702665131586,5.4839648E8,26.306776
30691,1702665131586,5.4839686E8,28.67495
30692,1702665131586,5.4839718E8,28.174562
30693,1702665131586,5.4839757E8,27.379679
30694,1702665131586,5.4839789E8,28.910149
30695,1702665131586,5.4839821E8,28.768492
30696,1702665131588,5.4839859E8,30.487034
30697,1702665131588,5.4839891E8,30.511106
30698,1702665131588,5.4839923E8,31.051338
30699,1702665131588,5.4839962E8,29.483637
30700,1702665131588,5.4839994E8,29.788366
30701,1702665131588,5.4840032E8,28.374521
30702,1702665131590,5.4840064E8,28.404177
30703,1702665131590,5.4840096E8,28.506292
30704,1702665131590,5.4840134E8,28.55999
30705,1702665131590,5.4840166E8,27.408342
30706,1702665131590,5.4840205E8,39.620327
30707,1702665131591,5.4840237E8,53.178726
30708,1702665131591,5.4840269E8,46.13766
30709,1702665131591,5.4840307E8,64.393616
30710,1702665131592,5.4840339E8,48.180668
30711,1702665131592,5.4840378E8,33.91392
30712,1702665131592,5.484041E8,25.183807
30713,1702665131593,5.4840442E8,12.862616
30714,1702665131593,5.484048E8,9.429081
30715,1702665131593,5.4840512E8,23.378286
30716,1702665131593,5.484055E8,16.09784
30717,1702665131593,5.4840582E8,29.566011
30718,1702665131594,5.4840614E8,22.880535
30719,1702665131594,5.4840653E8,3.109469
30720,1702665131594,5.4840685E8,11.73304
30721,1702665131595,5.4840723E8,-9.03641
30722,1702665131595,5.4840755E8,5.296818
30723,1702665131597,5.4840787E8,18.666975
30724,1702665131597,5.4840826E8,30.934395
30725,1702665131597,5.4840858E8,54.418606
30726,1702665131597,5.4840896E8,54.76119
30727,1702665131597,5.4840928E8,49.69263
30728,1702665131597,5.484096E8,27.785519
30729,1702665131599,5.4840998E8,1.989097
30730,1702665131599,5.484103E8,-11.048552
30731,1702665131599,5.4841069E8,-4.589171
30732,1702665131599,5.4841101E8,19.479635
30733,1702665131599,5.4841133E8,52.272858
30734,1702665131599,5.4841171E8,59.537907
30735,1702665131600,5.4841203E8,57.20802
30736,1702665131600,5.4841235E8,28.488506
30737,1702665131600,5.4841274E8,-2.592527
30738,1702665131603,5.4841306E8,-15.446743
30739,1702665131603,5.4841344E8,-16.82639
30740,1702665131603,5.4841376E8,13.812333
30741,1702665131603,5.4841408E8,37.391197
30742,1702665131603,5.4841446E8,66.077835
30743,1702665131603,5.4841478E8,70.61369
30744,1702665131603,5.4841517E8,53.919907
30745,1702665131604,5.4841549E8,25.12352
30746,1702665131604,5.4841581E8,0.416756
30747,1702665131604,5.4841619E8,-4.408319
30748,1702665131605,5.4841651E8,5.008586
30749,1702665131605,5.484169E8,30.604649
30750,1702665131605,5.4841722E8,49.122112
30751,1702665131606,5.4841754E8,57.030155
30752,1702665131606,5.4841792E8,50.883118
30753,1702665131606,5.4841824E8,36.310707
30754,1702665131607,5.4841862E8,21.054585
30755,1702665131607,5.4841894E8,12.711423
30756,1702665131607,5.4841926E8,14.194792
30757,1702665131609,5.4841965E8,30.665913
30758,1702665131609,5.4841997E8,42.562603
30759,1702665131609,5.4842035E8,51.885487
30760,1702665131609,5.4842067E8,54.800056
30761,1702665131609,5.4842099E8,43.307392
30762,1702665131609,5.4842138E8,30.42873
30763,1702665131611,5.484217E8,18.524324
30764,1702665131611,5.4842208E8,11.682973
30765,1702665131611,5.484224E8,9.211986
30766,1702665131611,5.4842272E8,18.469652
30767,1702665131611,5.484231E8,23.381903
30768,1702665131613,5.4842342E8,36.005035
30769,1702665131613,5.4842381E8,34.42648
30770,1702665131613,5.4842413E8,30.490665
30771,1702665131613,5.4842445E8,25.867666
30772,1702665131613,5.4842483E8,15.631722
30773,1702665131613,5.4842515E8,15.113875
30774,1702665131614,5.4842547E8,14.722844
30775,1702665131614,5.4842586E8,22.598885
30776,1702665131614,5.4842618E8,29.16411
30777,1702665131614,5.4842656E8,36.50804
30778,1702665131614,5.4842688E8,37.120426
30779,1702665131615,5.484272E8,34.80629
30780,1702665131615,5.4842758E8,31.04838
30781,1702665131617,5.484279E8,24.025917
30782,1702665131617,5.4842829E8,21.663347
30783,1702665131617,5.4842861E8,21.982876
30784,1702665131617,5.4842893E8,25.629507
30785,1702665131617,5.4842931E8,29.218813
30786,1702665131617,5.4842963E8,34.08621
30787,1702665131618,5.4843002E8,33.53774
30788,1702665131618,5.4843034E8,29.879284
30789,1702665131618,5.4843066E8,25.604475
30790,1702665131619,5.4843104E8,20.46724
30791,1702665131619,5.4843136E8,17.195786
30792,1702665131619,5.4843174E8,18.7625
30793,1702665131621,5.4843206E8,23.548592
30794,1702665131621,5.4843238E8,25.419998
30795,1702665131621,5.4843277E8,30.42873
30796,1702665131621,5.4843309E8,31.383038
30797,1702665131621,5.4843347E8,31.125446
30798,1702665131621,5.4843379E8,25.68781
30799,1702665131623,5.4843411E8,24.860647
30800,1702665131623,5.484345E8,22.90096
30801,1702665131623,5.4843482E8,23.719233
30802,1702665131623,5.484352E8,26.850641
30803,1702665131624,5.4843552E8,30.57237
30804,1702665131624,5.4843584E8,30.34541
30805,1702665131624,5.4843622E8,28.045765
30806,1702665131625,5.4843654E8,25.088282
30807,1702665131625,5.4843686E8,22.1377
30808,1702665131625,5.4843725E8,19.42034
30809,1702665131627,5.4843757E8,21.35468
30810,1702665131627,5.4843795E8,23.748873
30811,1702665131627,5.4843827E8,28.976019
30812,1702665131627,5.4843859E8,30.169155
30813,1702665131627,5.4843898E8,31.79812
30814,1702665131627,5.484393E8,31.41797
30815,1702665131629,5.4843968E8,29.74489
30816,1702665131629,5.4844E8,27.731821
30817,1702665131629,5.4844032E8,28.081003
30818,1702665131629,5.484407E8,27.094414
30819,1702665131629,5.4844102E8,27.308195
30820,1702665131629,5.4844141E8,29.644728
30821,1702665131630,5.4844173E8,31.675564
30822,1702665131630,5.4844205E8,33.067345
30823,1702665131630,5.4844243E8,33.08382
30824,1702665131631,5.4844275E8,31.726637
30825,1702665131631,5.4844314E8,30.39514
30826,1702665131631,5.4844346E8,29.657907
30827,1702665131633,5.4844378E8,28.168947
30828,1702665131633,5.4844416E8,29.932981
30829,1702665131633,5.4844448E8,29.240871
30830,1702665131633,5.4844486E8,30.814157
30831,1702665131633,5.4844518E8,30.744658
30832,1702665131634,5.484455E8,28.945387
30833,1702665131634,5.4844589E8,27.873478
30834,1702665131634,5.4844621E8,27.387917
30835,1702665131635,5.4844659E8,26.0528
30836,1702665131635,5.4844691E8,27.249891
30837,1702665131635,5.4844723E8,28.936172
30838,1702665131637,5.4844762E8,28.073437
30839,1702665131637,5.4844794E8,30.348034
30840,1702665131637,5.4844826E8,29.906956
30841,1702665131637,5.4844864E8,26.098259
30842,1702665131637,5.4844896E8,27.811222
30843,1702665131637,5.4844934E8,26.101889
30844,1702665131638,5.4844966E8,22.760952
30845,1702665131638,5.4844998E8,23.2004
30846,1702665131638,5.4845037E8,24.518726
30847,1702665131639,5.4845069E8,25.838026
30848,1702665131639,5.4845107E8,27.557566
30849,1702665131639,5.4845139E8,26.855265
30850,1702665131640,5.4845171E8,26.686592
30851,1702665131640,5.484521E8,27.486082
30852,1702665131640,5.4845242E8,25.206873
30853,1702665131642,5.484528E8,23.590422
30854,1702665131642,5.4845312E8,24.092459
30855,1702665131642,5.4845344E8,23.03339
30856,1702665131642,5.4845382E8,25.05797
30857,1702665131642,5.4845414E8,24.748327
30858,1702665131644,5.4845453E8,26.283728
30859,1702665131644,5.4845485E8,27.904764
30860,1702665131644,5.4845517E8,28.126463
30861,1702665131644,5.4845555E8,28.123505
30862,1702665131644,5.4845587E8,25.825838
30863,1702665131644,5.4845626E8,27.159964
30864,1702665131646,5.4845658E8,25.543196
30865,1702665131646,5.484569E8,26.136152
30866,1702665131646,5.4845728E8,28.791557
30867,1702665131646,5.484576E8,29.01028
30868,1702665131646,5.4845798E8,27.864248
30869,1702665131646,5.484583E8,27.871494
30870,1702665131647,5.4845862E8,27.99207
30871,1702665131647,5.4845901E8,27.769714
30872,1702665131647,5.4845933E8,28.750706
30873,1702665131648,5.4845971E8,29.449404
30874,1702665131648,5.4846003E8,28.74973
30875,1702665131648,5.4846035E8,29.051132
30876,1702665131649,5.4846074E8,30.466623
30877,1702665131649,5.4846106E8,31.425537
30878,1702665131649,5.4846138E8,29.537333
30879,1702665131650,5.4846176E8,30.3981
30880,1702665131650,5.4846208E8,29.549538
30881,1702665131650,5.4846246E8,29.185192
30882,1702665131652,5.4846278E8,30.378664
30883,1702665131652,5.484631E8,30.479467
30884,1702665131652,5.4846349E8,31.467367
30885,1702665131652,5.4846381E8,31.872898
30886,1702665131652,5.4846419E8,31.076357
30887,1702665131652,5.4846451E8,28.443352
30888,1702665131653,5.4846483E8,30.126656
30889,1702665131653,5.4846522E8,28.085627
30890,1702665131653,5.4846554E8,28.511875
30891,1702665131654,5.4846592E8,26.783781
30892,1702665131654,5.4846624E8,27.035118
30893,1702665131654,5.4846656E8,26.935963
30894,1702665131655,5.4846694E8,27.310179
30895,1702665131655,5.4846726E8,28.139307
30896,1702665131655,5.4846765E8,26.41318
30897,1702665131656,5.4846797E8,25.754688
30898,1702665131656,5.4846829E8,25.799812
30899,1702665131656,5.4846867E8,25.582401
30900,1702665131657,5.4846899E8,25.789928
30901,1702665131657,5.4846938E8,25.740517
30902,1702665131657,5.484697E8,25.387718
30903,1702665131658,5.4847002E8,26.832855
30904,1702665131658,5.484704E8,25.120895
30905,1702665131658,5.4847072E8,26.160528
30906,1702665131660,5.484711E8,24.400135
30907,1702665131660,5.4847142E8,25.122864
30908,1702665131660,5.4847174E8,23.823652
30909,1702665131660,5.4847213E8,26.37431
30910,1702665131660,5.4847245E8,24.117493
30911,1702665131662,5.4847283E8,23.542002
30912,1702665131662,5.4847315E8,26.274178
30913,1702665131662,5.4847347E8,25.430202
30914,1702665131662,5.4847386E8,22.539589
30915,1702665131662,5.4847418E8,26.546598
30916,1702665131662,5.484745E8,25.160742
30917,1702665131663,5.4847488E8,25.258907
30918,1702665131663,5.484752E8,24.372126
30919,1702665131663,5.4847558E8,27.506508
30920,1702665131664,5.484759E8,26.663542
30921,1702665131664,5.4847622E8,26.846035
30922,1702665131664,5.4847661E8,28.023355
30923,1702665131665,5.4847693E8,24.949598
30924,1702665131665,5.4847731E8,25.413744
30925,1702665131665,5.4847763E8,27.027536
30926,1702665131666,5.4847795E8,27.395498
30927,1702665131666,5.4847834E8,27.004486
30928,1702665131666,5.4847866E8,29.773539
30929,1702665131667,5.4847904E8,28.673943
30930,1702665131667,5.4847936E8,31.011463
30931,1702665131667,5.4847968E8,31.17716
30932,1702665131668,5.4848006E8,30.725222
30933,1702665131668,5.4848038E8,29.540323
30934,1702665131668,5.4848077E8,28.190365
30935,1702665131669,5.4848109E8,28.583025
30936,1702665131669,5.4848141E8,29.113068
30937,1702665131669,5.4848179E8,30.278532
30938,1702665131671,5.4848211E8,31.060553
30939,1702665131671,5.484825E8,29.47543
30940,1702665131671,5.4848282E8,30.81315
30941,1702665131671,5.4848314E8,29.48266
30942,1702665131671,5.4848352E8,28.384743
30943,1702665131671,5.4848384E8,28.344194
30944,1702665131673,5.4848422E8,30.4406
30945,1702665131673,5.4848454E8,28.2098
30946,1702665131673,5.4848486E8,29.45038
30947,1702665131673,5.4848525E8,27.580631
30948,1702665131674,5.4848557E8,28.117905
30949,1702665131674,5.4848589E8,28.166996
30950,1702665131674,5.4848627E8,26.569984
30951,1702665131676,5.4848659E8,25.760288
30952,1702665131676,5.4848698E8,25.85746
30953,1702665131676,5.484873E8,26.85888
30954,1702665131676,5.4848762E8,27.830658
30955,1702665131676,5.48488E8,28.953625
30956,1702665131676,5.4848832E8,29.171371
30957,1702665131677,5.484887E8,25.02174
30958,1702665131677,5.4848902E8,24.453815
30959,1702665131677,5.4848934E8,24.278568
30960,1702665131678,5.4848973E8,25.610073
30961,1702665131678,5.4849005E8,24.300978
30962,1702665131680,5.4849043E8,26.57459
30963,1702665131680,5.4849075E8,25.380136
30964,1702665131680,5.4849107E8,25.25793
30965,1702665131680,5.4849146E8,24.440971
30966,1702665131680,5.4849178E8,25.547817
30967,1702665131680,5.4849216E8,24.944977
30968,1702665131681,5.4849248E8,26.24748
30969,1702665131681,5.484928E8,24.73745
30970,1702665131681,5.4849318E8,25.641697
30971,1702665131682,5.484935E8,24.016352
30972,1702665131682,5.4849389E8,25.1792
30973,1702665131682,5.4849421E8,23.51697
30974,1702665131684,5.4849453E8,24.807623
