Time,Channel A
(ms),(V)

-63.04871780,3.27875600
-63.03871780,3.27295800
-63.02871780,3.30118700
-63.01871780,3.27509400
-63.00871780,3.29615200
-62.99871780,3.29905100
-62.98871780,3.28821700
-62.97871780,3.29691500
-62.96871780,3.29325200
-62.95871780,3.28745400
-62.94871780,3.30195000
-62.93871780,3.30698600
-62.92871780,3.29187900
-62.91871780,3.27433100
-62.90871780,3.26639600
-62.89871780,3.30637500
-62.88871780,3.28241800
-62.87871780,3.28745400
-62.86871781,3.29538900
-62.85871781,3.27662000
-62.84871781,3.30195000
-62.83871781,3.29615200
-62.82871781,3.28959000
-62.81871781,3.29767800
-62.80871781,3.27662000
-62.79871781,3.26853200
-62.78871781,3.29035300
-62.77871781,3.29111600
-62.76871781,3.28669100
-62.75871781,3.29691500
-62.74871781,3.27509400
-62.73871781,3.28455400
-62.72871781,3.27509400
-62.71871781,3.28531800
-62.70871781,3.27875600
-62.69871781,3.26929500
-62.68871781,3.29035300
-62.67871781,3.30637500
-62.66871781,3.28379200
-62.65871781,3.28592800
-62.64871781,3.28089200
-62.63871781,3.30561200
-62.62871781,3.30637500
-62.61871781,3.27372100
-62.60871781,3.30195000
-62.59871781,3.30774900
-62.58871781,3.27433100
-62.57871781,3.28669100
-62.56871781,3.27951900
-62.55871781,3.29828800
-62.54871781,3.30561200
-62.53871781,3.28531800
-62.52871781,3.29248900
-62.51871781,3.29828800
-62.50871781,3.29538900
-62.49871781,3.28882700
-62.48871781,3.26929500
-62.47871782,3.29691500
-62.46871782,3.29828800
-62.45871782,3.27723000
-62.44871782,3.29691500
-62.43871782,3.27372100
-62.42871782,3.26929500
-62.41871782,3.28959000
-62.40871782,3.28302900
-62.39871782,3.28669100
-62.38871782,3.26792200
-62.37871782,3.28959000
-62.36871782,3.26563300
-62.35871782,3.30271300
-62.34871782,3.31507300
-62.33871782,3.25617200
-62.32871782,3.28165500
-62.31871782,3.28165500
-62.30871782,3.29187900
-62.29871782,3.28821700
-62.28871782,3.28012900
-62.27871782,3.28455400
-62.26871782,3.28821700
-62.25871782,3.29905100
-62.24871782,3.26639600
-62.23871782,3.27951900
-62.22871782,3.27723000
-62.21871782,3.28379200
-62.20871782,3.32956900
-62.19871782,3.26197100
-62.18871782,3.27372100
-62.17871782,3.27799300
-62.16871782,3.28959000
-62.15871782,3.28165500
-62.14871782,3.29767800
-62.13871782,3.26929500
-62.12871782,3.29248900
-62.11871782,3.28302900
-62.10871782,3.28821700
-62.09871782,3.28455400
-62.08871782,3.26639600
-62.07871783,3.27585700
-62.06871783,3.30698600
-62.05871783,3.29691500
-62.04871783,3.28379200
-62.03871783,3.28165500
-62.02871783,3.28012900
-62.01871783,3.27509400
-62.00871783,3.28592800
-61.99871783,3.21924500
-61.98871783,3.28959000
-61.97871783,3.26197100
-61.96871783,3.29767800
-61.95871783,3.25556200
-61.94871783,3.26929500
-61.93871783,3.28531800
-61.92871783,3.29325200
-61.91871783,3.28241800
-61.90871783,3.32163500
-61.89871783,3.29615200
-61.88871783,3.27143200
-61.87871783,3.29111600
-61.86871783,3.27875600
-61.85871783,3.28165500
-61.84871783,3.29477800
-61.83871783,3.30851100
-61.82871783,3.28745400
-61.81871783,3.28669100
-61.80871783,3.28302900
-61.79871783,3.28241800
-61.78871783,3.27662000
-61.77871783,3.28821700
-61.76871783,3.29035300
-61.75871783,3.28882700
-61.74871783,3.29767800
-61.73871783,3.27509400
-61.72871783,3.30057700
-61.71871783,3.28455400
-61.70871783,3.27723000
-61.69871783,3.28165500
-61.68871784,3.29187900
-61.67871784,3.27082100
-61.66871784,3.28012900
-61.65871784,3.30484900
-61.64871784,3.29035300
-61.63871784,3.26639600
-61.62871784,3.26197100
-61.61871784,3.28241800
-61.60871784,3.29828800
-61.59871784,3.28592800
-61.58871784,3.30561200
-61.57871784,3.28531800
-61.56871784,3.28379200
-61.55871784,3.28012900
-61.54871784,3.31064800
-61.53871784,3.27951900
-61.52871784,3.29905100
-61.51871784,3.30195000
-61.50871784,3.29691500
-61.49871784,3.29691500
-61.48871784,3.29325200
-61.47871784,3.28592800
-61.46871784,3.31583600
-61.45871784,3.30057700
-61.44871784,3.28241800
-61.43871784,3.28959000
-61.42871784,3.26929500
-61.41871784,3.30698600
-61.40871784,3.28165500
-61.39871784,3.27662000
-61.38871784,3.29538900
-61.37871784,3.28165500
-61.36871784,3.28531800
-61.35871784,3.27875600
-61.34871784,3.30057700
-61.33871784,3.26853200
-61.32871784,3.27585700
-61.31871784,3.29828800
-61.30871784,3.29248900
-61.29871784,3.27219500
-61.28871785,3.27799300
-61.27871785,3.25479900
-61.26871785,3.29035300
-61.25871785,3.27585700
-61.24871785,3.26349700
