=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.23 17:29:58 =~=~=~=~=~=~=~=~=~=~=~=
13410213,911,5409
13410325,191,5348
13410385,11,5283
13410496,3791,5241
13410556,5051,5230
13410668,1991,5209
13410728,1811,5168
13410839,4691,5144
13410899,-4669,5080
13411011,911,4993
13411071,-5209,4904
13411183,-349,4808
13411243,-5029,4714
13411355,-1789,4613
13411414,-2869,4526
13411526,1631,4462
13411586,1451,4425
13411698,-1789,4368
13411758,-4489,4274
13411870,-2149,4179
13411930,-1789,4102
13412042,-1789,4029
13412101,-1249,3960
13412213,-169,3901
13412273,-3049,3832
13412385,-1249,3758
13412445,-5209,3670
13412557,-6469,3552
13412617,-1609,3457
13412729,2891,3422
13412789,-3409,3376
13412901,-3949,3288
13412961,-2149,3209
13413072,-1789,3144
13413185,-5389,3060
13413245,-709,2983
